City,State,day_number,day_of_week,hour_of_day,total_incidents,total_victims
KENSINGTON,MD,5,Thursday,23,39,40.0
KENSINGTON,MD,6,Friday,0,67,68.0
KENSINGTON,MD,6,Friday,1,26,26.0
KENSINGTON,MD,6,Friday,2,15,16.0
KENSINGTON,MD,6,Friday,3,15,15.0
KENSINGTON,MD,6,Friday,4,15,15.0
KENSINGTON,MD,6,Friday,5,9,10.0
KENSINGTON,MD,6,Friday,6,10,10.0
KENSINGTON,MD,6,Friday,7,20,20.0
KENSINGTON,MD,6,Friday,8,27,28.0
KENSINGTON,MD,6,Friday,9,58,58.0
KENSINGTON,MD,6,Friday,10,60,60.0
KENSINGTON,MD,6,Friday,11,53,54.0
KENSINGTON,MD,6,Friday,12,89,90.0
KENSINGTON,MD,6,Friday,13,63,66.0
KENSINGTON,MD,6,Friday,14,62,62.0
KENSINGTON,MD,6,Friday,15,59,59.0
KENSINGTON,MD,6,Friday,16,72,72.0
KENSINGTON,MD,6,Friday,17,69,69.0
KENSINGTON,MD,6,Friday,18,61,70.0
KENSINGTON,MD,6,Friday,19,47,47.0
KENSINGTON,MD,6,Friday,20,48,49.0
KENSINGTON,MD,6,Friday,21,59,64.0
KENSINGTON,MD,6,Friday,22,48,49.0
KENSINGTON,MD,6,Friday,23,45,46.0
KENSINGTON,MD,7,Saturday,0,48,48.0
KENSINGTON,MD,7,Saturday,1,24,24.0
KENSINGTON,MD,7,Saturday,2,29,37.0
KENSINGTON,MD,7,Saturday,3,22,22.0
KENSINGTON,MD,7,Saturday,4,20,21.0
KENSINGTON,MD,7,Saturday,5,5,5.0
KENSINGTON,MD,7,Saturday,6,15,15.0
KENSINGTON,MD,7,Saturday,7,16,16.0
KENSINGTON,MD,7,Saturday,8,14,14.0
KENSINGTON,MD,7,Saturday,9,32,32.0
KENSINGTON,MD,7,Saturday,10,37,38.0
KENSINGTON,MD,7,Saturday,11,33,33.0
KENSINGTON,MD,7,Saturday,12,97,98.0
KENSINGTON,MD,7,Saturday,13,32,32.0
KENSINGTON,MD,7,Saturday,14,51,54.0
KENSINGTON,MD,7,Saturday,15,54,54.0
KENSINGTON,MD,7,Saturday,16,57,57.0
KENSINGTON,MD,7,Saturday,17,42,44.0
KENSINGTON,MD,7,Saturday,18,44,46.0
KENSINGTON,MD,7,Saturday,19,41,42.0
KENSINGTON,MD,7,Saturday,20,51,60.0
KENSINGTON,MD,7,Saturday,21,47,49.0
KENSINGTON,MD,7,Saturday,22,52,53.0
KENSINGTON,MD,7,Saturday,23,32,36.0
LAUREL,MD,1,Sunday,0,2,2.0
LAUREL,MD,1,Sunday,5,1,1.0
LAUREL,MD,1,Sunday,9,1,1.0
LAUREL,MD,1,Sunday,12,1,1.0
LAUREL,MD,1,Sunday,14,1,1.0
LAUREL,MD,1,Sunday,15,1,1.0
LAUREL,MD,1,Sunday,18,1,1.0
LAUREL,MD,1,Sunday,22,1,1.0
LAUREL,MD,2,Monday,0,1,1.0
LAUREL,MD,2,Monday,4,1,1.0
LAUREL,MD,2,Monday,9,1,1.0
LAUREL,MD,2,Monday,12,1,1.0
LAUREL,MD,2,Monday,13,1,1.0
LAUREL,MD,2,Monday,16,1,1.0
LAUREL,MD,2,Monday,17,1,1.0
LAUREL,MD,2,Monday,21,1,1.0
LAUREL,MD,2,Monday,22,1,1.0
LAUREL,MD,2,Monday,23,1,1.0
LAUREL,MD,3,Tuesday,0,1,1.0
LAUREL,MD,3,Tuesday,9,1,1.0
LAUREL,MD,3,Tuesday,11,1,1.0
LAUREL,MD,3,Tuesday,12,1,1.0
LAUREL,MD,3,Tuesday,14,2,2.0
LAUREL,MD,3,Tuesday,15,1,1.0
LAUREL,MD,3,Tuesday,17,1,1.0
LAUREL,MD,3,Tuesday,21,1,1.0
LAUREL,MD,4,Wednesday,0,2,2.0
LAUREL,MD,4,Wednesday,2,1,1.0
LAUREL,MD,4,Wednesday,5,1,1.0
LAUREL,MD,4,Wednesday,8,1,1.0
LAUREL,MD,4,Wednesday,11,1,1.0
LAUREL,MD,4,Wednesday,14,1,1.0
LAUREL,MD,4,Wednesday,16,1,1.0
LAUREL,MD,4,Wednesday,19,1,1.0
LAUREL,MD,4,Wednesday,20,1,1.0
LAUREL,MD,4,Wednesday,21,1,1.0
LAUREL,MD,4,Wednesday,23,1,1.0
LAUREL,MD,5,Thursday,1,2,2.0
LAUREL,MD,5,Thursday,7,1,1.0
LAUREL,MD,5,Thursday,10,1,1.0
LAUREL,MD,5,Thursday,12,1,1.0
LAUREL,MD,5,Thursday,15,1,1.0
LAUREL,MD,5,Thursday,18,1,1.0
LAUREL,MD,5,Thursday,21,1,1.0
LAUREL,MD,5,Thursday,22,2,2.0
LAUREL,MD,6,Friday,0,4,4.0
LAUREL,MD,6,Friday,3,2,2.0
LAUREL,MD,6,Friday,4,1,1.0
LAUREL,MD,6,Friday,9,1,1.0
LAUREL,MD,6,Friday,11,1,1.0
LAUREL,MD,6,Friday,13,2,2.0
LAUREL,MD,6,Friday,15,1,1.0
LAUREL,MD,6,Friday,17,1,1.0
LAUREL,MD,6,Friday,18,1,1.0
LAUREL,MD,6,Friday,22,1,1.0
LAUREL,MD,7,Saturday,0,2,2.0
LAUREL,MD,7,Saturday,10,1,1.0
LAUREL,MD,7,Saturday,14,1,1.0
LAUREL,MD,7,Saturday,17,1,1.0
LAUREL,MD,7,Saturday,18,1,1.0
LAUREL,MD,7,Saturday,22,2,2.0
MONTGOMERY VILLAGE,MD,1,Sunday,0,154,158.0
MONTGOMERY VILLAGE,MD,1,Sunday,1,77,83.0
MONTGOMERY VILLAGE,MD,1,Sunday,2,71,72.0
MONTGOMERY VILLAGE,MD,1,Sunday,3,64,68.0
MONTGOMERY VILLAGE,MD,1,Sunday,4,34,40.0
MONTGOMERY VILLAGE,MD,1,Sunday,5,28,29.0
MONTGOMERY VILLAGE,MD,1,Sunday,6,27,28.0
MONTGOMERY VILLAGE,MD,1,Sunday,7,21,23.0
MONTGOMERY VILLAGE,MD,1,Sunday,8,26,26.0
MONTGOMERY VILLAGE,MD,1,Sunday,9,41,41.0
MONTGOMERY VILLAGE,MD,1,Sunday,10,73,78.0
MONTGOMERY VILLAGE,MD,1,Sunday,11,66,69.0
MONTGOMERY VILLAGE,MD,1,Sunday,12,89,93.0
MONTGOMERY VILLAGE,MD,1,Sunday,13,73,79.0
MONTGOMERY VILLAGE,MD,1,Sunday,14,78,81.0
MONTGOMERY VILLAGE,MD,1,Sunday,15,72,78.0
MONTGOMERY VILLAGE,MD,1,Sunday,16,82,85.0
MONTGOMERY VILLAGE,MD,1,Sunday,17,90,92.0
MONTGOMERY VILLAGE,MD,1,Sunday,18,112,117.0
MONTGOMERY VILLAGE,MD,1,Sunday,19,105,108.0
MONTGOMERY VILLAGE,MD,1,Sunday,20,82,86.0
MONTGOMERY VILLAGE,MD,1,Sunday,21,130,136.0
MONTGOMERY VILLAGE,MD,1,Sunday,22,92,96.0
MONTGOMERY VILLAGE,MD,1,Sunday,23,88,89.0
MONTGOMERY VILLAGE,MD,2,Monday,0,129,135.0
MONTGOMERY VILLAGE,MD,2,Monday,1,37,39.0
MONTGOMERY VILLAGE,MD,2,Monday,2,31,34.0
MONTGOMERY VILLAGE,MD,2,Monday,3,21,22.0
MONTGOMERY VILLAGE,MD,2,Monday,4,22,24.0
MONTGOMERY VILLAGE,MD,2,Monday,5,19,19.0
MONTGOMERY VILLAGE,MD,2,Monday,6,19,19.0
MONTGOMERY VILLAGE,MD,2,Monday,7,39,39.0
MONTGOMERY VILLAGE,MD,2,Monday,8,71,73.0
MONTGOMERY VILLAGE,MD,2,Monday,9,89,90.0
MONTGOMERY VILLAGE,MD,2,Monday,10,84,85.0
MONTGOMERY VILLAGE,MD,2,Monday,11,66,73.0
MONTGOMERY VILLAGE,MD,2,Monday,12,124,127.0
MONTGOMERY VILLAGE,MD,2,Monday,13,96,98.0
MONTGOMERY VILLAGE,MD,2,Monday,14,76,76.0
MONTGOMERY VILLAGE,MD,2,Monday,15,131,134.0
MONTGOMERY VILLAGE,MD,2,Monday,16,116,120.0
MONTGOMERY VILLAGE,MD,2,Monday,17,116,118.0
MONTGOMERY VILLAGE,MD,2,Monday,18,134,137.0
MONTGOMERY VILLAGE,MD,2,Monday,19,134,137.0
MONTGOMERY VILLAGE,MD,2,Monday,20,109,110.0
MONTGOMERY VILLAGE,MD,2,Monday,21,103,103.0
MONTGOMERY VILLAGE,MD,2,Monday,22,118,125.0
MONTGOMERY VILLAGE,MD,2,Monday,23,86,91.0
MONTGOMERY VILLAGE,MD,3,Tuesday,0,148,150.0
MONTGOMERY VILLAGE,MD,3,Tuesday,1,36,40.0
MONTGOMERY VILLAGE,MD,3,Tuesday,2,30,33.0
MONTGOMERY VILLAGE,MD,3,Tuesday,3,23,24.0
MONTGOMERY VILLAGE,MD,3,Tuesday,4,34,36.0
MONTGOMERY VILLAGE,MD,3,Tuesday,5,17,18.0
MONTGOMERY VILLAGE,MD,3,Tuesday,6,22,22.0
MONTGOMERY VILLAGE,MD,3,Tuesday,7,34,37.0
MONTGOMERY VILLAGE,MD,3,Tuesday,8,62,64.0
MONTGOMERY VILLAGE,MD,3,Tuesday,9,93,97.0
MONTGOMERY VILLAGE,MD,3,Tuesday,10,86,90.0
MONTGOMERY VILLAGE,MD,3,Tuesday,11,96,98.0
MONTGOMERY VILLAGE,MD,3,Tuesday,12,113,118.0
MONTGOMERY VILLAGE,MD,3,Tuesday,13,82,84.0
MONTGOMERY VILLAGE,MD,3,Tuesday,14,103,106.0
MONTGOMERY VILLAGE,MD,3,Tuesday,15,130,135.0
MONTGOMERY VILLAGE,MD,3,Tuesday,16,146,149.0
MONTGOMERY VILLAGE,MD,3,Tuesday,17,129,134.0
MONTGOMERY VILLAGE,MD,3,Tuesday,18,126,126.0
MONTGOMERY VILLAGE,MD,3,Tuesday,19,124,127.0
MONTGOMERY VILLAGE,MD,3,Tuesday,20,120,123.0
MONTGOMERY VILLAGE,MD,3,Tuesday,21,126,130.0
MONTGOMERY VILLAGE,MD,3,Tuesday,22,106,110.0
MONTGOMERY VILLAGE,MD,3,Tuesday,23,95,97.0
MONTGOMERY VILLAGE,MD,4,Wednesday,0,139,141.0
MONTGOMERY VILLAGE,MD,4,Wednesday,1,48,51.0
MONTGOMERY VILLAGE,MD,4,Wednesday,2,30,31.0
MONTGOMERY VILLAGE,MD,4,Wednesday,3,30,30.0
MONTGOMERY VILLAGE,MD,4,Wednesday,4,29,29.0
MONTGOMERY VILLAGE,MD,4,Wednesday,5,27,27.0
MONTGOMERY VILLAGE,MD,4,Wednesday,6,20,21.0
MONTGOMERY VILLAGE,MD,4,Wednesday,7,55,59.0
MONTGOMERY VILLAGE,MD,4,Wednesday,8,51,51.0
MONTGOMERY VILLAGE,MD,4,Wednesday,9,75,77.0
MONTGOMERY VILLAGE,MD,4,Wednesday,10,105,108.0
MONTGOMERY VILLAGE,MD,4,Wednesday,11,103,105.0
MONTGOMERY VILLAGE,MD,4,Wednesday,12,119,123.0
MONTGOMERY VILLAGE,MD,4,Wednesday,13,102,102.0
MONTGOMERY VILLAGE,MD,4,Wednesday,14,103,110.0
MONTGOMERY VILLAGE,MD,4,Wednesday,15,126,131.0
MONTGOMERY VILLAGE,MD,4,Wednesday,16,130,132.0
MONTGOMERY VILLAGE,MD,4,Wednesday,17,127,130.0
MONTGOMERY VILLAGE,MD,4,Wednesday,18,158,161.0
MONTGOMERY VILLAGE,MD,4,Wednesday,19,124,127.0
MONTGOMERY VILLAGE,MD,4,Wednesday,20,141,143.0
MONTGOMERY VILLAGE,MD,4,Wednesday,21,114,115.0
MONTGOMERY VILLAGE,MD,4,Wednesday,22,119,121.0
MONTGOMERY VILLAGE,MD,4,Wednesday,23,93,101.0
MONTGOMERY VILLAGE,MD,5,Thursday,0,128,132.0
MONTGOMERY VILLAGE,MD,5,Thursday,1,44,45.0
MONTGOMERY VILLAGE,MD,5,Thursday,2,40,40.0
MONTGOMERY VILLAGE,MD,5,Thursday,3,27,28.0
MONTGOMERY VILLAGE,MD,5,Thursday,4,21,22.0
MONTGOMERY VILLAGE,MD,5,Thursday,5,24,25.0
MONTGOMERY VILLAGE,MD,5,Thursday,6,25,25.0
MONTGOMERY VILLAGE,MD,5,Thursday,7,50,50.0
MONTGOMERY VILLAGE,MD,5,Thursday,8,57,59.0
MONTGOMERY VILLAGE,MD,5,Thursday,9,78,80.0
MONTGOMERY VILLAGE,MD,5,Thursday,10,56,58.0
MONTGOMERY VILLAGE,MD,5,Thursday,11,89,95.0
MONTGOMERY VILLAGE,MD,5,Thursday,12,142,145.0
MONTGOMERY VILLAGE,MD,5,Thursday,13,104,105.0
MONTGOMERY VILLAGE,MD,5,Thursday,14,96,100.0
MONTGOMERY VILLAGE,MD,5,Thursday,15,113,113.0
MONTGOMERY VILLAGE,MD,5,Thursday,16,116,119.0
MONTGOMERY VILLAGE,MD,5,Thursday,17,118,119.0
MONTGOMERY VILLAGE,MD,5,Thursday,18,138,140.0
MONTGOMERY VILLAGE,MD,5,Thursday,19,106,108.0
MONTGOMERY VILLAGE,MD,5,Thursday,20,114,124.0
MONTGOMERY VILLAGE,MD,5,Thursday,21,101,102.0
MONTGOMERY VILLAGE,MD,5,Thursday,22,126,129.0
MONTGOMERY VILLAGE,MD,5,Thursday,23,84,86.0
MONTGOMERY VILLAGE,MD,6,Friday,0,134,136.0
MONTGOMERY VILLAGE,MD,6,Friday,1,71,73.0
MONTGOMERY VILLAGE,MD,6,Friday,2,51,52.0
MONTGOMERY VILLAGE,MD,6,Friday,3,38,40.0
MONTGOMERY VILLAGE,MD,6,Friday,4,32,32.0
MONTGOMERY VILLAGE,MD,6,Friday,5,27,27.0
MONTGOMERY VILLAGE,MD,6,Friday,6,31,31.0
MONTGOMERY VILLAGE,MD,6,Friday,7,41,41.0
MONTGOMERY VILLAGE,MD,6,Friday,8,53,54.0
MONTGOMERY VILLAGE,MD,6,Friday,9,80,81.0
MONTGOMERY VILLAGE,MD,6,Friday,10,76,78.0
MONTGOMERY VILLAGE,MD,6,Friday,11,74,75.0
MONTGOMERY VILLAGE,MD,6,Friday,12,100,101.0
MONTGOMERY VILLAGE,MD,6,Friday,13,86,90.0
MONTGOMERY VILLAGE,MD,6,Friday,14,101,105.0
MONTGOMERY VILLAGE,MD,6,Friday,15,124,127.0
MONTGOMERY VILLAGE,MD,6,Friday,16,110,119.0
MONTGOMERY VILLAGE,MD,6,Friday,17,136,138.0
MONTGOMERY VILLAGE,MD,6,Friday,18,106,107.0
MONTGOMERY VILLAGE,MD,6,Friday,19,111,111.0
MONTGOMERY VILLAGE,MD,6,Friday,20,110,118.0
MONTGOMERY VILLAGE,MD,6,Friday,21,114,120.0
MONTGOMERY VILLAGE,MD,6,Friday,22,101,105.0
MONTGOMERY VILLAGE,MD,6,Friday,23,92,97.0
MONTGOMERY VILLAGE,MD,7,Saturday,0,130,136.0
MONTGOMERY VILLAGE,MD,7,Saturday,1,83,85.0
MONTGOMERY VILLAGE,MD,7,Saturday,2,64,66.0
MONTGOMERY VILLAGE,MD,7,Saturday,3,56,58.0
MONTGOMERY VILLAGE,MD,7,Saturday,4,24,28.0
MONTGOMERY VILLAGE,MD,7,Saturday,5,18,18.0
MONTGOMERY VILLAGE,MD,7,Saturday,6,30,33.0
MONTGOMERY VILLAGE,MD,7,Saturday,7,32,32.0
MONTGOMERY VILLAGE,MD,7,Saturday,8,37,37.0
MONTGOMERY VILLAGE,MD,7,Saturday,9,68,69.0
MONTGOMERY VILLAGE,MD,7,Saturday,10,67,71.0
MONTGOMERY VILLAGE,MD,7,Saturday,11,81,82.0
MONTGOMERY VILLAGE,MD,7,Saturday,12,117,118.0
MONTGOMERY VILLAGE,MD,7,Saturday,13,70,72.0
MONTGOMERY VILLAGE,MD,7,Saturday,14,60,60.0
MONTGOMERY VILLAGE,MD,7,Saturday,15,76,76.0
MONTGOMERY VILLAGE,MD,7,Saturday,16,80,80.0
MONTGOMERY VILLAGE,MD,7,Saturday,17,102,105.0
MONTGOMERY VILLAGE,MD,7,Saturday,18,112,114.0
MONTGOMERY VILLAGE,MD,7,Saturday,19,114,116.0
MONTGOMERY VILLAGE,MD,7,Saturday,20,95,101.0
MONTGOMERY VILLAGE,MD,7,Saturday,21,109,115.0
MONTGOMERY VILLAGE,MD,7,Saturday,22,106,118.0
MONTGOMERY VILLAGE,MD,7,Saturday,23,102,108.0
OLNEY,MD,1,Sunday,0,61,61.0
OLNEY,MD,1,Sunday,1,22,23.0
OLNEY,MD,1,Sunday,2,25,26.0
OLNEY,MD,1,Sunday,3,19,19.0
OLNEY,MD,1,Sunday,4,14,14.0
OLNEY,MD,1,Sunday,5,11,11.0
OLNEY,MD,1,Sunday,6,8,8.0
OLNEY,MD,1,Sunday,7,18,18.0
OLNEY,MD,1,Sunday,8,15,15.0
OLNEY,MD,1,Sunday,9,39,39.0
OLNEY,MD,1,Sunday,10,21,21.0
OLNEY,MD,1,Sunday,11,19,19.0
OLNEY,MD,1,Sunday,12,51,51.0
OLNEY,MD,1,Sunday,13,27,27.0
OLNEY,MD,1,Sunday,14,36,36.0
OLNEY,MD,1,Sunday,15,48,49.0
OLNEY,MD,1,Sunday,16,46,46.0
OLNEY,MD,1,Sunday,17,48,48.0
OLNEY,MD,1,Sunday,18,28,28.0
OLNEY,MD,1,Sunday,19,48,48.0
OLNEY,MD,1,Sunday,20,44,44.0
OLNEY,MD,1,Sunday,21,37,38.0
OLNEY,MD,1,Sunday,22,37,38.0
OLNEY,MD,1,Sunday,23,30,30.0
OLNEY,MD,2,Monday,0,77,77.0
OLNEY,MD,2,Monday,1,12,12.0
OLNEY,MD,2,Monday,2,11,11.0
OLNEY,MD,2,Monday,3,8,8.0
OLNEY,MD,2,Monday,4,16,16.0
OLNEY,MD,2,Monday,5,9,9.0
OLNEY,MD,2,Monday,6,10,10.0
OLNEY,MD,2,Monday,7,27,27.0
OLNEY,MD,2,Monday,8,33,33.0
OLNEY,MD,2,Monday,9,43,44.0
OLNEY,MD,2,Monday,10,46,46.0
OLNEY,MD,2,Monday,11,43,43.0
OLNEY,MD,2,Monday,12,70,73.0
OLNEY,MD,2,Monday,13,51,51.0
OLNEY,MD,2,Monday,14,62,63.0
OLNEY,MD,2,Monday,15,65,66.0
OLNEY,MD,2,Monday,16,47,50.0
OLNEY,MD,2,Monday,17,70,72.0
OLNEY,MD,2,Monday,18,59,60.0
OLNEY,MD,2,Monday,19,49,49.0
OLNEY,MD,2,Monday,20,69,70.0
OLNEY,MD,2,Monday,21,50,51.0
OLNEY,MD,2,Monday,22,35,35.0
OLNEY,MD,2,Monday,23,30,30.0
OLNEY,MD,3,Tuesday,0,78,78.0
OLNEY,MD,3,Tuesday,1,13,13.0
OLNEY,MD,3,Tuesday,2,13,13.0
OLNEY,MD,3,Tuesday,3,15,15.0
OLNEY,MD,3,Tuesday,4,13,13.0
OLNEY,MD,3,Tuesday,5,11,11.0
OLNEY,MD,3,Tuesday,6,13,15.0
OLNEY,MD,3,Tuesday,7,24,24.0
OLNEY,MD,3,Tuesday,8,38,39.0
OLNEY,MD,3,Tuesday,9,57,59.0
OLNEY,MD,3,Tuesday,10,45,45.0
OLNEY,MD,3,Tuesday,11,46,47.0
OLNEY,MD,3,Tuesday,12,56,56.0
OLNEY,MD,3,Tuesday,13,41,41.0
OLNEY,MD,3,Tuesday,14,43,43.0
OLNEY,MD,3,Tuesday,15,54,54.0
OLNEY,MD,3,Tuesday,16,62,63.0
OLNEY,MD,3,Tuesday,17,50,50.0
OLNEY,MD,3,Tuesday,18,50,50.0
OLNEY,MD,3,Tuesday,19,68,69.0
OLNEY,MD,3,Tuesday,20,45,45.0
OLNEY,MD,3,Tuesday,21,44,44.0
OLNEY,MD,3,Tuesday,22,38,38.0
OLNEY,MD,3,Tuesday,23,33,33.0
OLNEY,MD,4,Wednesday,0,68,69.0
OLNEY,MD,4,Wednesday,1,16,16.0
OLNEY,MD,4,Wednesday,2,7,7.0
OLNEY,MD,4,Wednesday,3,11,11.0
OLNEY,MD,4,Wednesday,4,4,4.0
OLNEY,MD,4,Wednesday,5,13,13.0
OLNEY,MD,4,Wednesday,6,14,14.0
OLNEY,MD,4,Wednesday,7,17,17.0
OLNEY,MD,4,Wednesday,8,37,37.0
OLNEY,MD,4,Wednesday,9,37,37.0
OLNEY,MD,4,Wednesday,10,47,48.0
OLNEY,MD,4,Wednesday,11,49,50.0
OLNEY,MD,4,Wednesday,12,61,61.0
OLNEY,MD,4,Wednesday,13,56,57.0
OLNEY,MD,4,Wednesday,14,43,43.0
OLNEY,MD,4,Wednesday,15,49,49.0
OLNEY,MD,4,Wednesday,16,64,65.0
OLNEY,MD,4,Wednesday,17,57,57.0
OLNEY,MD,4,Wednesday,18,61,62.0
OLNEY,MD,4,Wednesday,19,50,51.0
OLNEY,MD,4,Wednesday,20,53,54.0
OLNEY,MD,4,Wednesday,21,43,43.0
OLNEY,MD,4,Wednesday,22,47,47.0
OLNEY,MD,4,Wednesday,23,40,40.0
OLNEY,MD,5,Thursday,0,71,72.0
OLNEY,MD,5,Thursday,1,33,33.0
OLNEY,MD,5,Thursday,2,27,27.0
OLNEY,MD,5,Thursday,3,7,7.0
OLNEY,MD,5,Thursday,4,8,8.0
OLNEY,MD,5,Thursday,5,8,8.0
OLNEY,MD,5,Thursday,6,12,12.0
OLNEY,MD,5,Thursday,7,26,27.0
OLNEY,MD,5,Thursday,8,38,38.0
OLNEY,MD,5,Thursday,9,42,42.0
OLNEY,MD,5,Thursday,10,33,33.0
OLNEY,MD,5,Thursday,11,61,62.0
OLNEY,MD,5,Thursday,12,58,59.0
OLNEY,MD,5,Thursday,13,49,49.0
OLNEY,MD,5,Thursday,14,50,52.0
OLNEY,MD,5,Thursday,15,55,58.0
OLNEY,MD,5,Thursday,16,50,50.0
OLNEY,MD,5,Thursday,17,57,57.0
OLNEY,MD,5,Thursday,18,51,53.0
OLNEY,MD,5,Thursday,19,68,69.0
OLNEY,MD,5,Thursday,20,61,61.0
OLNEY,MD,5,Thursday,21,54,56.0
OLNEY,MD,5,Thursday,22,39,42.0
OLNEY,MD,5,Thursday,23,33,33.0
OLNEY,MD,6,Friday,0,53,53.0
OLNEY,MD,6,Friday,1,12,12.0
OLNEY,MD,6,Friday,2,17,17.0
OLNEY,MD,6,Friday,3,12,12.0
OLNEY,MD,6,Friday,4,8,9.0
OLNEY,MD,6,Friday,5,11,12.0
OLNEY,MD,6,Friday,6,12,12.0
OLNEY,MD,6,Friday,7,28,29.0
OLNEY,MD,6,Friday,8,20,20.0
OLNEY,MD,6,Friday,9,43,44.0
OLNEY,MD,6,Friday,10,40,40.0
OLNEY,MD,6,Friday,11,50,51.0
OLNEY,MD,6,Friday,12,66,66.0
OLNEY,MD,6,Friday,13,56,56.0
OLNEY,MD,6,Friday,14,66,66.0
OLNEY,MD,6,Friday,15,58,60.0
OLNEY,MD,6,Friday,16,66,67.0
OLNEY,MD,6,Friday,17,61,62.0
OLNEY,MD,6,Friday,18,71,72.0
OLNEY,MD,6,Friday,19,67,68.0
OLNEY,MD,6,Friday,20,51,51.0
OLNEY,MD,6,Friday,21,54,55.0
OLNEY,MD,6,Friday,22,44,44.0
OLNEY,MD,6,Friday,23,36,37.0
OLNEY,MD,7,Saturday,0,75,78.0
OLNEY,MD,7,Saturday,1,20,21.0
OLNEY,MD,7,Saturday,2,27,31.0
OLNEY,MD,7,Saturday,3,14,14.0
OLNEY,MD,7,Saturday,4,9,9.0
OLNEY,MD,7,Saturday,5,4,5.0
OLNEY,MD,7,Saturday,6,11,11.0
OLNEY,MD,7,Saturday,7,18,18.0
OLNEY,MD,7,Saturday,8,24,24.0
OLNEY,MD,7,Saturday,9,35,37.0
OLNEY,MD,7,Saturday,10,39,39.0
OLNEY,MD,7,Saturday,11,34,36.0
OLNEY,MD,7,Saturday,12,60,60.0
OLNEY,MD,7,Saturday,13,38,38.0
OLNEY,MD,7,Saturday,14,43,43.0
OLNEY,MD,7,Saturday,15,49,52.0
OLNEY,MD,7,Saturday,16,54,54.0
OLNEY,MD,7,Saturday,17,34,34.0
OLNEY,MD,7,Saturday,18,47,48.0
OLNEY,MD,7,Saturday,19,36,36.0
OLNEY,MD,7,Saturday,20,47,49.0
OLNEY,MD,7,Saturday,21,46,46.0
OLNEY,MD,7,Saturday,22,45,45.0
OLNEY,MD,7,Saturday,23,44,45.0
POOLESVILLE,MD,1,Sunday,0,8,8.0
POOLESVILLE,MD,1,Sunday,1,3,3.0
POOLESVILLE,MD,1,Sunday,2,5,5.0
POOLESVILLE,MD,1,Sunday,3,2,2.0
POOLESVILLE,MD,1,Sunday,5,2,2.0
POOLESVILLE,MD,1,Sunday,6,4,4.0
POOLESVILLE,MD,1,Sunday,7,3,3.0
POOLESVILLE,MD,1,Sunday,8,4,4.0
POOLESVILLE,MD,1,Sunday,9,13,13.0
POOLESVILLE,MD,1,Sunday,10,9,10.0
POOLESVILLE,MD,1,Sunday,11,7,7.0
POOLESVILLE,MD,1,Sunday,12,8,8.0
POOLESVILLE,MD,1,Sunday,13,7,8.0
POOLESVILLE,MD,1,Sunday,14,7,7.0
POOLESVILLE,MD,1,Sunday,15,8,8.0
POOLESVILLE,MD,1,Sunday,16,6,6.0
POOLESVILLE,MD,1,Sunday,17,10,10.0
POOLESVILLE,MD,1,Sunday,18,6,6.0
POOLESVILLE,MD,1,Sunday,19,9,10.0
POOLESVILLE,MD,1,Sunday,20,16,16.0
POOLESVILLE,MD,1,Sunday,21,5,5.0
POOLESVILLE,MD,1,Sunday,22,7,7.0
POOLESVILLE,MD,1,Sunday,23,8,8.0
POOLESVILLE,MD,2,Monday,0,22,22.0
POOLESVILLE,MD,2,Monday,1,5,5.0
POOLESVILLE,MD,2,Monday,2,1,1.0
POOLESVILLE,MD,2,Monday,3,1,1.0
POOLESVILLE,MD,2,Monday,4,2,2.0
POOLESVILLE,MD,2,Monday,5,1,1.0
POOLESVILLE,MD,2,Monday,6,6,6.0
POOLESVILLE,MD,2,Monday,7,5,5.0
POOLESVILLE,MD,2,Monday,8,11,11.0
POOLESVILLE,MD,2,Monday,9,12,12.0
POOLESVILLE,MD,2,Monday,10,12,12.0
POOLESVILLE,MD,2,Monday,11,11,11.0
POOLESVILLE,MD,2,Monday,12,23,23.0
POOLESVILLE,MD,2,Monday,13,10,10.0
POOLESVILLE,MD,2,Monday,14,16,16.0
POOLESVILLE,MD,2,Monday,15,11,11.0
POOLESVILLE,MD,2,Monday,16,12,12.0
POOLESVILLE,MD,2,Monday,17,7,7.0
POOLESVILLE,MD,2,Monday,18,7,8.0
POOLESVILLE,MD,2,Monday,19,14,15.0
POOLESVILLE,MD,2,Monday,20,9,9.0
POOLESVILLE,MD,2,Monday,21,7,8.0
POOLESVILLE,MD,2,Monday,22,9,11.0
POOLESVILLE,MD,2,Monday,23,4,5.0
POOLESVILLE,MD,3,Tuesday,0,22,22.0
POOLESVILLE,MD,3,Tuesday,1,1,1.0
POOLESVILLE,MD,3,Tuesday,2,1,1.0
POOLESVILLE,MD,3,Tuesday,3,2,2.0
POOLESVILLE,MD,3,Tuesday,4,2,2.0
POOLESVILLE,MD,3,Tuesday,6,3,3.0
POOLESVILLE,MD,3,Tuesday,7,4,4.0
POOLESVILLE,MD,3,Tuesday,8,13,14.0
POOLESVILLE,MD,3,Tuesday,9,8,8.0
POOLESVILLE,MD,3,Tuesday,10,11,12.0
POOLESVILLE,MD,3,Tuesday,11,11,12.0
POOLESVILLE,MD,3,Tuesday,12,10,10.0
POOLESVILLE,MD,3,Tuesday,13,10,10.0
POOLESVILLE,MD,3,Tuesday,14,7,7.0
POOLESVILLE,MD,3,Tuesday,15,18,18.0
